source;target;value
13045;14438;417
13045;14449;401
13045;14456;446
13045;14461;405
13047;14003;404
13047;14013;402
13047;14040;408
13047;14045;402
13047;14071;419
13047;14226;414
13047;14259;402
13047;14276;402
13047;14411;408
13048;14251;413
13048;14427;401
13055;14002;403
13055;14003;420
13055;14004;405
13055;14013;443
13055;14018;403
13055;14021;409
13055;14031;415
13055;14035;411
13055;14040;422
13055;14045;407
13055;14052;426
13055;14057;412
13055;14060;425
13055;14071;417
13055;14226;424
13055;14227;412
13055;14239;403
13055;14243;412
13055;14245;413
13055;14259;421
13055;14273;401
13055;14276;421
13055;14411;425
13055;14415;423
13055;14438;417
13055;14449;424
13055;14456;425
13056;14005;409
13056;14427;417
14000;14003;410
14000;14009;403
14000;14013;421
14000;14018;401
14000;14021;402
14000;14031;411
14000;14035;402
14000;14040;419
14000;14052;402
14000;14057;411
14000;14071;420
14000;14226;423
14000;14227;422
14000;14259;420
14000;14276;430
14000;14411;406
14000;14415;403
14000;14438;404
14000;14449;405
14000;14456;415
14002;14003;413
14002;14013;420
14002;14021;407
14002;14031;403
14002;14035;402
14002;14040;441
14002;14052;426
14002;14057;417
14002;14060;417
14002;14069;415
14002;14071;434
14002;14226;434
14002;14227;422
14002;14243;421
14002;14245;414
14002;14259;419
14002;14273;403
14002;14276;415
14002;14411;417
14002;14415;425
14002;14438;420
14002;14449;436
14002;14456;403
14003;14004;423
14003;14009;414
14003;14013;442
14003;14018;425
14003;14021;430
14003;14028;410
14003;14031;435
14003;14035;418
14003;14040;448
14003;14045;424
14003;14052;432
14003;14057;438
14003;14060;413
14003;14069;423
14003;14071;456
14003;14226;442
14003;14227;430
14003;14242;414
14003;14243;426
14003;14245;427
14003;14259;447
14003;14273;423
14003;14276;444
14003;14410;411
14003;14411;433
14003;14415;434
14003;14438;430
14003;14449;431
14003;14456;435
14003;14461;413
14004;14009;402
14004;14013;434
14004;14018;409
14004;14021;411
14004;14031;416
14004;14035;418
14004;14040;426
14004;14045;407
14004;14052;416
14004;14057;421
14004;14060;413
14004;14071;429
14004;14226;418
14004;14227;427
14004;14242;407
14004;14243;405
14004;14245;401
14004;14251;401
14004;14259;430
14004;14273;410
14004;14276;425
14004;14411;415
14004;14415;414
14004;14438;416
14004;14449;415
14004;14456;415
14005;14016;422
14005;14038;412
14005;14219;408
14005;14233;406
14005;14234;418
14005;14237;416
14005;14251;424
14005;14404;401
14005;14418;411
14005;14424;415
14005;14427;445
14005;14462;405
14005;14464;426
14007;14071;414
14008;14039;414
14008;14055;426
14008;14206;412
14008;14207;412
14008;14209;419
14008;14214;419
14008;14224;421
14008;14231;409
14008;14256;404
14008;14264;407
14008;14265;435
14008;14277;417
14008;14279;410
14008;14400;404
14008;14430;418
14008;14435;423
14008;14440;418
14008;14443;405
14008;14445;403
14008;14458;420
14008;14463;415
14009;14013;439
14009;14018;406
14009;14031;434
14009;14035;402
14009;14040;425
14009;14045;405
14009;14052;408
14009;14057;415
14009;14060;410
14009;14069;402
14009;14071;427
14009;14219;414
14009;14226;428
14009;14227;418
14009;14243;408
14009;14259;439
14009;14276;434
14009;14410;405
14009;14411;405
14009;14415;416
14009;14427;413
14009;14438;417
14009;14449;410
14009;14456;432
14010;14045;426
14010;14046;409
14010;14218;440
14010;14221;404
14010;14274;404
14010;14432;416
14010;14436;413
14013;14018;424
14013;14021;449
14013;14028;419
14013;14031;453
14013;14035;442
14013;14040;474
14013;14045;417
14013;14052;446
14013;14057;463
14013;14060;449
14013;14069;453
14013;14071;459
14013;14219;420
14013;14226;462
14013;14227;444
14013;14239;406
14013;14242;412
14013;14243;444
14013;14245;443
14013;14251;403
14013;14259;459
14013;14273;425
14013;14276;449
14013;14291;415
14013;14403;423
14013;14410;423
14013;14411;446
14013;14414;406
14013;14415;457
14013;14427;403
14013;14438;444
14013;14449;459
14013;14456;461
14013;14461;421
14013;14462;403
14013;94454;404
14013;14466;410
14015;14038;411
14015;14045;412
14015;14046;424
14015;14061;406
14016;14038;405
14016;14045;412
14016;14219;413
14016;14233;426
14016;14234;408
14016;14237;421
14016;14249;418
14016;14251;444
14016;14404;433
14016;14418;411
14016;14424;421
14016;14427;449
14016;14429;411
14016;14451;406
14016;14464;441
14018;14021;402
14018;14031;417
14018;14035;406
14018;14038;427
14018;14040;427
14018;14041;413
14018;14045;450
14018;14052;415
14018;14057;411
14018;14060;411
14018;14061;419
14018;14071;454
14018;14218;408
14018;14219;402
14018;14226;431
14018;14227;433
14018;14239;427
14018;14242;413
14018;14245;411
14018;14251;410
14018;14259;447
14018;14273;417
14018;14276;449
14018;14410;426
14018;14411;441
14018;14427;418
14018;14438;418
14018;14449;414
14018;14456;445
14021;14031;423
14021;14035;413
14021;14040;449
14021;14045;409
14021;14052;436
14021;14057;446
14021;14060;415
14021;14069;462
14021;14071;443
14021;14226;454
14021;14227;427
14021;14242;407
14021;14243;421
14021;14245;438
14021;14259;423
14021;14273;409
14021;14276;421
14021;14403;409
14021;14411;422
14021;14415;450
14021;14438;429
14021;14449;444
14021;14456;422
14021;14461;423
14022;14039;414
14022;14051;417
14022;14053;408
14022;14055;454
14022;14206;409
14022;14207;423
14022;14209;433
14022;14210;424
14022;14211;423
14022;14214;410
14022;14215;406
14022;14217;425
14022;14231;406
14022;14254;446
14022;14256;421
14022;14258;412
14022;14265;425
14022;14269;407
14022;14277;431
14022;14279;432
14022;14401;411
14022;14407;411
14022;14430;436
14022;14431;422
14022;14435;433
14022;14440;401
14022;14458;420
14022;14463;454
14026;14219;442
14026;14237;401
14026;14251;405
14026;14259;408
14026;14427;412
14026;14462;432
14027;14029;418
14027;14039;421
14027;14051;403
14027;14055;421
14027;14204;407
14027;14206;426
14027;14207;408
14027;14209;421
14027;14211;419
14027;14214;410
14027;14215;421
14027;14224;449
14027;14229;413
14027;14231;426
14027;14246;403
14027;14248;401
14027;14255;409
14027;14257;410
14027;14264;426
14027;14265;445
14027;14267;407
14027;14275;410
14027;14277;432
14027;14278;406
14027;14279;412
14027;14284;410
14027;14285;418
14027;14289;403
14027;14400;425
14027;14401;418
14027;14406;403
14027;14421;418
14027;14423;410
14027;14430;414
14027;14433;404
14027;14435;419
14027;14440;427
14027;14443;407
14027;14445;430
14027;14458;429
14027;14463;405
14027;14465;406
14028;14031;406
14028;14040;434
14028;14052;410
14028;14057;408
14028;14071;419
14028;14226;413
14028;14259;403
14028;14403;404
14028;14415;408
14028;14438;405
14028;14449;408
14028;14456;401
14029;14039;435
14029;14051;418
14029;14055;447
14029;14203;408
14029;14204;413
14029;14206;440
14029;14207;417
14029;14209;437
14029;14210;419
14029;14211;429
14029;14214;443
14029;14215;434
14029;14217;423
14029;14224;435
14029;14229;419
14029;14231;441
14029;14246;416
14029;14248;406
14029;14254;410
14029;14255;411
14029;14256;421
14029;14257;430
14029;14258;402
14029;14264;436
14029;14265;452
14029;14267;427
14029;14274;408
14029;14275;434
14029;14277;446
14029;14278;414
14029;14279;439
14029;14282;422
14029;14284;416
14029;14285;411
14029;14289;410
14029;14400;428
14029;14401;440
14029;14406;409
14029;14421;413
14029;14423;415
14029;14430;432
14029;14433;409
14029;14435;436
14029;14440;423
14029;14444;401
14029;14445;431
14029;14458;440
14029;14460;403
14029;14463;422
14031;14035;414
14031;14040;446
14031;14045;406
14031;14052;427
14031;14057;433
14031;14060;421
14031;14069;425
14031;14071;443
14031;14219;407
14031;14226;437
14031;14227;422
14031;14243;427
14031;14245;427
14031;14259;447
14031;14273;415
14031;14276;436
14031;14403;410
14031;14410;411
14031;14411;422
14031;14415;448
14031;14427;404
14031;14438;432
14031;14449;437
14031;14456;439
14031;14461;408
14031;14466;406
14033;14038;411
14033;14045;419
14035;14040;441
14035;14045;423
14035;14052;418
14035;14057;411
14035;14060;409
14035;14069;413
14035;14071;436
14035;14226;437
14035;14227;434
14035;14242;409
14035;14243;414
14035;14245;413
14035;14259;431
14035;14273;418
14035;14276;428
14035;14410;405
14035;14411;434
14035;14415;412
14035;14438;424
14035;14449;417
14035;14456;430
14035;14461;415
14038;14041;402
14038;14045;446
14038;14046;414
14038;14061;455
14038;14071;416
14038;14218;414
14038;14239;419
14038;14251;424
14038;14259;426
14038;14276;411
14038;14410;414
14038;14411;410
14038;14427;424
14038;14456;421
14039;14046;409
14039;14051;425
14039;14053;410
14039;14055;467
14039;14202;401
14039;14203;423
14039;14204;436
14039;14206;462
14039;14207;440
14039;14208;401
14039;14209;456
14039;14210;421
14039;14211;445
14039;14213;401
14039;14214;447
14039;14215;444
14039;14217;439
14039;14224;443
14039;14229;421
14039;14231;454
14039;14244;416
14039;14246;416
14039;14248;411
14039;14253;407
14039;14254;420
14039;14255;436
14039;14256;423
14039;14257;427
14039;14258;411
14039;14263;402
14039;14264;443
14039;14265;463
14039;14267;430
14039;14269;405
14039;14274;425
14039;14275;434
14039;14277;456
14039;14278;434
14039;14279;456
14039;14280;406
14039;14282;405
14039;14284;439
14039;14285;417
14039;14289;413
14039;14400;425
14039;14401;446
14039;14406;429
14039;14407;419
14039;14409;403
14039;14421;420
14039;14423;429
14039;14430;457
14039;14431;423
14039;14433;435
14039;14434;425
14039;14435;462
14039;14440;444
14039;14443;419
14039;14444;405
14039;14445;428
14039;14458;457
14039;14460;437
14039;14463;439
14040;14045;428
14040;14052;448
14040;14056;409
14040;14057;456
14040;14060;432
14040;14069;456
14040;14071;489
14040;14219;412
14040;14226;474
14040;14227;449
14040;14239;418
14040;14242;422
14040;14243;440
14040;14245;445
14040;14259;452
14040;14273;435
14040;14276;445
14040;14288;405
14040;14403;431
14040;14410;423
14040;14411;453
14040;14414;421
14040;14415;463
14040;14438;452
14040;14447;414
14040;14449;457
14040;14456;451
14040;14461;436
14040;14466;409
14041;14045;426
14041;14071;407
14041;14239;416
14041;14259;410
14041;14276;401
14041;14411;408
14041;14456;403
14045;14046;427
14045;14050;411
14045;14052;415
14045;14060;415
14045;14061;438
14045;14071;460
14045;14218;433
14045;14219;409
14045;14225;434
14045;14226;431
14045;14227;438
14045;14237;407
14045;14239;447
14045;14242;433
14045;14245;411
14045;14249;408
14045;14251;423
14045;14259;452
14045;14273;442
14045;14276;447
14045;14288;414
14045;14408;410
14045;14410;441
14045;14411;459
14045;14417;429
14045;14427;424
14045;14432;426
14045;14436;424
14045;14437;408
14045;14438;416
14045;14456;447
14045;14461;413
14045;14462;404
14045;14464;411
14046;14051;402
14046;14055;408
14046;14061;409
14046;14206;427
14046;14211;401
14046;14215;404
14046;14218;416
14046;14229;417
14046;14231;411
14046;14238;411
14046;14264;403
14046;14265;405
14046;14274;422
14046;14278;410
14046;14284;421
14046;14406;409
14046;14408;421
14046;14423;404
14046;14426;411
14046;14430;420
14046;14435;414
14046;14436;417
14051;14055;467
14051;14201;412
14051;14203;415
14051;14204;404
14051;14205;409
14051;14206;431
14051;14207;448
14051;14209;439
14051;14210;438
14051;14211;430
14051;14214;431
14051;14215;430
14051;14217;432
14051;14224;431
14051;14229;418
14051;14230;406
14051;14231;434
14051;14244;435
14051;14246;415
14051;14254;431
14051;14255;407
14051;14256;438
14051;14257;407
14051;14258;414
14051;14264;422
14051;14265;440
14051;14267;428
14051;14274;428
14051;14275;405
14051;14277;431
14051;14278;438
14051;14279;441
14051;14282;424
14051;14284;415
14051;14289;403
14051;14400;408
14051;14401;423
14051;14406;420
14051;14407;412
14051;14423;417
14051;14430;446
14051;14431;430
14051;14433;402
14051;14435;451
14051;14439;401
14051;14440;413
14051;14443;403
14051;14444;416
14051;14445;416
14051;14458;434
14051;14460;408
14051;14463;436
14052;14057;434
14052;14060;419
14052;14069;439
14052;14071;445
14052;14226;444
14052;14227;439
14052;14242;414
14052;14243;439
14052;14245;446
14052;14259;437
14052;14273;436
14052;14276;432
14052;14291;402
14052;14403;416
14052;14410;410
14052;14411;429
14052;14415;432
14052;14438;438
14052;14447;404
14052;14449;452
14052;14456;429
14052;14461;425
14052;94454;403
14053;14055;434
14053;14209;418
14053;14210;414
14053;14211;405
14053;14217;413
14053;14254;411
14053;14256;415
14053;14265;423
14053;14277;421
14053;14279;415
14053;14430;418
14053;14431;403
14053;14435;423
14053;14458;410
14053;14463;437
14055;14201;423
14055;14202;409
14055;14203;436
14055;14204;428
14055;14205;436
14055;14206;468
14055;14207;468
14055;14208;402
14055;14209;477
14055;14210;475
14055;14211;475
14055;14213;407
14055;14214;463
14055;14215;457
14055;14217;469
14055;14224;451
14055;14229;441
14055;14230;420
14055;14231;463
14055;14238;401
14055;14244;444
14055;14246;445
14055;14248;408
14055;14253;422
14055;14254;466
14055;14255;441
14055;14256;463
14055;14257;433
14055;14258;457
14055;14263;439
14055;14264;453
14055;14265;483
14055;14266;403
14055;14267;461
14055;14269;425
14055;14274;450
14055;14275;442
14055;14277;476
14055;14278;449
14055;14279;486
14055;14280;424
14055;14281;422
14055;14282;435
14055;14284;443
14055;14285;406
14055;14289;422
14055;14400;437
14055;14401;458
14055;14405;421
14055;14406;431
14055;14407;455
14055;14409;414
14055;14412;404
14055;14421;421
14055;14423;443
14055;14430;488
14055;14431;469
14055;14433;431
14055;14434;418
14055;14435;488
14055;14439;408
14055;14440;450
14055;14443;432
14055;14444;430
14055;14445;450
14055;14448;412
14055;14457;407
14055;14458;467
14055;14459;402
14055;14460;434
14055;14463;481
14056;14057;401
14056;14069;434
14056;14243;401
14056;14252;428
14056;14415;418
14056;14449;410
14057;14060;421
14057;14069;453
14057;14071;450
14057;14226;456
14057;14227;437
14057;14242;404
14057;14243;429
14057;14245;434
14057;14259;433
14057;14273;411
14057;14276;426
14057;14291;409
14057;14403;418
14057;14410;403
14057;14411;421
14057;14414;413
14057;14415;443
14057;14438;429
14057;14449;451
14057;14456;424
14057;14461;416
14058;14206;402
14058;14265;403
14058;14285;406
14058;14400;411
14058;14423;407
14060;14069;404
14060;14071;431
14060;14219;405
14060;14226;436
14060;14227;420
14060;14239;409
14060;14242;417
14060;14243;417
14060;14245;421
14060;14259;472
14060;14273;414
14060;14276;434
14060;14410;414
14060;14411;429
14060;14415;424
14060;14438;426
14060;14449;424
14060;14456;433
14061;14071;408
14061;14239;407
14061;14251;412
14061;14259;413
14061;14276;402
14061;14411;405
14061;14427;412
14061;14456;405
14067;14265;405
14068;14265;404
14069;14071;430
14069;14226;451
14069;14227;416
14069;14243;434
14069;14245;444
14069;14252;446
14069;14259;416
14069;14273;409
14069;14276;407
14069;14403;423
14069;14411;417
14069;14414;411
14069;14415;469
14069;14438;437
14069;14447;406
14069;14449;456
14069;14456;417
14069;14461;436
14070;14274;402
14070;14423;402
14071;14218;413
14071;14219;411
14071;14225;413
14071;14226;469
14071;14227;467
14071;14239;439
14071;14242;445
14071;14243;440
14071;14245;440
14071;14251;405
14071;14259;464
14071;14273;449
14071;14276;463
14071;14288;414
14071;14403;408
14071;14410;449
14071;14411;469
14071;14414;408
14071;14415;444
14071;14417;406
14071;14427;416
14071;14432;413
14071;14437;408
14071;14438;450
14071;14447;406
14071;14449;452
14071;14453;410
14071;14456;462
14071;14461;435
14071;14466;415
14075;14206;415
14075;14265;402
14075;14430;404
14200;14206;416
14200;14430;402
14201;14203;411
14201;14206;422
14201;14207;401
14201;14209;410
14201;14210;403
14201;14211;402
14201;14215;403
14201;14217;409
14201;14229;403
14201;14231;401
14201;14244;413
14201;14246;401
14201;14265;411
14201;14274;407
14201;14279;408
14201;14423;411
14201;14430;413
14201;14435;421
14201;14444;404
14202;14206;405
14202;14209;403
14202;14211;402
14202;14215;407
14202;14224;404
14202;14231;405
14202;14253;406
14202;14264;401
14202;14265;425
14202;14423;404
14202;14430;406
14202;14435;409
14202;14440;403
14202;14445;402
14202;14458;408
14203;14204;407
14203;14205;405
14203;14206;446
14203;14207;433
14203;14209;427
14203;14210;423
14203;14211;416
14203;14214;419
14203;14215;435
14203;14217;432
14203;14224;428
14203;14229;437
14203;14231;439
14203;14244;428
14203;14246;437
14203;14254;402
14203;14255;402
14203;14264;423
14203;14265;444
14203;14267;411
14203;14274;442
14203;14275;407
14203;14277;418
14203;14278;423
14203;14279;435
14203;14282;411
14203;14284;427
14203;14285;412
14203;14289;401
14203;14400;420
14203;14401;421
14203;14406;423
14203;14407;401
14203;14409;401
14203;14421;424
14203;14423;440
14203;14430;442
14203;14431;412
14203;14433;411
14203;14435;443
14203;14440;429
14203;14443;404
14203;14444;428
14203;14445;426
14203;14448;408
14203;14457;402
14203;14458;426
14203;14459;401
14203;14460;405
14203;14463;409
14204;14206;459
14204;14207;409
14204;14209;428
14204;14210;403
14204;14211;424
14204;14214;411
14204;14215;426
14204;14217;405
14204;14224;426
14204;14229;409
14204;14231;436
14204;14244;405
14204;14246;405
14204;14255;410
14204;14264;422
14204;14265;450
14204;14274;404
14204;14275;415
14204;14277;427
14204;14278;426
14204;14279;425
14204;14284;426
14204;14285;412
14204;14400;426
14204;14401;431
14204;14406;412
14204;14421;402
14204;14423;419
14204;14430;429
14204;14433;418
14204;14434;416
14204;14435;429
14204;14440;427
14204;14441;401
14204;14443;410
14204;14445;424
14204;14448;405
14204;14458;436
14204;14460;404
14204;14463;404
14205;14206;404
14205;14207;446
14205;14209;410
14205;14210;414
14205;14211;427
14205;14217;420
14205;14244;415
14205;14246;402
14205;14254;417
14205;14256;407
14205;14265;418
14205;14267;401
14205;14274;428
14205;14279;403
14205;14423;414
14205;14430;426
14205;14431;416
14205;14435;427
14205;14458;405
14205;14459;407
14205;14463;414
14206;14207;444
14206;14208;414
14206;14209;475
14206;14210;446
14206;14211;453
14206;14213;401
14206;14214;454
14206;14215;453
14206;14217;450
14206;14222;413
14206;14224;447
14206;14229;449
14206;14231;468
14206;14238;404
14206;14244;436
14206;14246;448
14206;14248;415
14206;14250;422
14206;14253;420
14206;14254;429
14206;14255;441
14206;14256;427
14206;14257;436
14206;14258;410
14206;14263;411
14206;14264;464
14206;14265;482
14206;14266;411
14206;14267;444
14206;14269;404
14206;14274;454
14206;14275;435
14206;14277;464
14206;14278;456
14206;14279;461
14206;14280;420
14206;14282;428
14206;14284;458
14206;14285;431
14206;14289;432
14206;14400;451
14206;14401;458
14206;14402;418
14206;14406;448
14206;14407;446
14206;14409;404
14206;14412;432
14206;14413;413
14206;14416;409
14206;14421;435
14206;14423;453
14206;14430;490
14206;14431;431
14206;14433;454
14206;14434;431
14206;14435;466
14206;14439;413
14206;14440;458
14206;14441;410
14206;14442;405
14206;14443;447
14206;14444;425
14206;14445;457
14206;14448;422
14206;14457;417
14206;14458;469
14206;14460;452
14206;14463;438
14206;14465;420
14206;13032;410
14207;14209;448
14207;14210;441
14207;14211;450
14207;14214;438
14207;14215;419
14207;14217;436
14207;14224;431
14207;14229;421
14207;14230;433
14207;14231;435
14207;14244;436
14207;14246;426
14207;14254;425
14207;14255;419
14207;14256;432
14207;14257;409
14207;14258;422
14207;14263;419
14207;14264;426
14207;14265;469
14207;14267;427
14207;14269;402
14207;14274;437
14207;14275;412
14207;14277;439
14207;14278;427
14207;14279;438
14207;14281;405
14207;14282;410
14207;14284;420
14207;14400;419
14207;14401;426
14207;14406;433
14207;14407;428
14207;14421;402
14207;14423;433
14207;14430;459
14207;14431;432
14207;14433;410
14207;14435;463
14207;14440;428
14207;14443;423
14207;14444;425
14207;14445;418
14207;14458;441
14207;14459;413
14207;14460;415
14207;14463;440
14208;14209;401
14208;14264;407
14208;14265;414
14208;14277;401
14208;14430;402
14208;14435;404
14208;14458;402
14209;14210;457
14209;14211;451
14209;14214;451
14209;14215;434
14209;14217;450
14209;14224;440
14209;14229;420
14209;14231;452
14209;14244;431
14209;14246;439
14209;14253;403
14209;14254;446
14209;14255;429
14209;14256;443
14209;14257;430
14209;14258;424
14209;14263;424
14209;14264;444
14209;14265;481
14209;14267;435
14209;14269;420
14209;14274;434
14209;14275;435
14209;14277;467
14209;14278;436
14209;14279;463
14209;14280;426
14209;14281;406
14209;14282;416
14209;14284;426
14209;14285;413
14209;14289;411
14209;14400;428
14209;14401;446
14209;14405;413
14209;14406;431
14209;14407;455
14209;14409;401
14209;14421;414
14209;14423;429
14209;14430;479
14209;14431;440
14209;14433;434
14209;14434;411
14209;14435;469
14209;14440;445
14209;14443;428
14209;14444;408
14209;14445;448
14209;14458;472
14209;14460;423
14209;14463;460
14210;14211;435
14210;14214;429
14210;14215;413
14210;14217;445
14210;14224;424
14210;14229;422
14210;14231;424
14210;14244;435
14210;14246;421
14210;14254;436
14210;14255;415
14210;14256;434
14210;14257;401
14210;14258;423
14210;14263;408
14210;14264;425
14210;14265;458
14210;14267;423
14210;14269;409
14210;14274;430
14210;14275;414
14210;14277;444
14210;14278;416
14210;14279;443
14210;14281;401
14210;14282;412
14210;14289;413
14210;14400;412
14210;14401;426
14210;14406;410
14210;14407;440
14210;14409;402
14210;14421;410
14210;14423;423
14210;14430;470
14210;14431;456
14210;14433;403
14210;14435;455
14210;14440;421
14210;14443;414
14210;14444;412
14210;14445;427
14210;14458;440
14210;14463;456
14211;14214;435
14211;14215;445
14211;14217;440
14211;14224;433
14211;14229;421
14211;14230;405
14211;14231;443
14211;14244;424
14211;14246;425
14211;14248;405
14211;14253;419
14211;14254;433
14211;14255;426
14211;14256;434
14211;14257;407
14211;14258;426
14211;14263;415
14211;14264;438
14211;14265;457
14211;14267;436
14211;14274;447
14211;14275;439
14211;14277;442
14211;14278;429
14211;14279;447
14211;14280;402
14211;14282;416
14211;14284;434
14211;14285;409
14211;14289;411
14211;14400;418
14211;14401;438
14211;14405;402
14211;14406;419
14211;14407;431
14211;14409;405
14211;14412;405
14211;14421;414
14211;14423;431
14211;14430;457
14211;14431;438
14211;14433;409
14211;14435;453
14211;14440;429
14211;14443;409
14211;14444;410
14211;14445;446
14211;14458;457
14211;14460;418
14211;14463;452
14213;14265;401
14213;14401;402
14214;14215;430
14214;14217;445
14214;14224;435
14214;14229;435
14214;14231;445
14214;14244;411
14214;14246;425
14214;14248;407
14214;14250;402
14214;14254;426
14214;14255;425
14214;14256;441
14214;14257;431
14214;14258;415
14214;14263;410
14214;14264;442
14214;14265;452
14214;14267;430
14214;14274;427
14214;14275;416
14214;14277;453
14214;14278;429
14214;14279;445
14214;14280;412
14214;14281;404
14214;14282;417
14214;14284;421
14214;14285;413
14214;14289;416
14214;14400;422
14214;14401;437
14214;14406;416
14214;14407;412
14214;14421;404
14214;14423;423
14214;14430;455
14214;14431;428
14214;14433;415
14214;14435;456
14214;14440;433
14214;14443;413
14214;14444;407
14214;14445;435
14214;14458;448
14214;14460;417
14214;14463;434
14215;14217;434
14215;14221;410
14215;14224;439
14215;14229;432
14215;14231;471
14215;14244;435
14215;14246;434
14215;14248;415
14215;14250;415
14215;14253;411
14215;14254;418
14215;14255;418
14215;14256;411
14215;14257;435
14215;14264;446
14215;14265;447
14215;14267;435
14215;14274;453
14215;14275;436
14215;14277;447
14215;14278;456
14215;14279;455
14215;14282;423
14215;14284;447
14215;14285;428
14215;14289;427
14215;14400;424
14215;14401;444
14215;14406;435
14215;14412;410
14215;14421;435
14215;14423;446
14215;14430;439
14215;14431;418
14215;14433;429
14215;14434;411
14215;14435;447
14215;14436;401
14215;14439;426
14215;14440;445
14215;14443;407
14215;14444;419
14215;14445;444
14215;14457;404
14215;14458;444
14215;14460;423
14215;14463;422
14217;14221;401
14217;14224;430
14217;14229;431
14217;14231;436
14217;14244;424
14217;14246;433
14217;14253;407
14217;14254;438
14217;14255;438
14217;14256;430
14217;14257;414
14217;14258;419
14217;14263;413
14217;14264;436
14217;14265;450
14217;14267;437
14217;14269;407
14217;14274;445
14217;14275;427
14217;14277;455
14217;14278;423
14217;14279;458
14217;14280;403
14217;14282;420
14217;14284;412
14217;14285;401
14217;14289;415
14217;14400;419
14217;14401;433
14217;14405;405
14217;14406;413
14217;14407;418
14217;14421;416
14217;14423;434
14217;14430;462
14217;14431;449
14217;14433;417
14217;14434;402
14217;14435;454
14217;14440;431
14217;14443;408
14217;14444;418
14217;14445;430
14217;14458;450
14217;14460;423
14217;14463;451
14218;14242;409
14218;14259;413
14218;14273;415
14218;14276;409
14218;14410;410
14218;14411;407
14218;14432;402
14218;14456;412
14219;14226;424
14219;14227;409
14219;14234;423
14219;14237;416
14219;14251;421
14219;14259;421
14219;14276;435
14219;14291;432
14219;14411;410
14219;14415;412
14219;14427;440
14219;14429;403
14219;14438;401
14219;14456;416
14219;14462;454
14219;14464;415
14221;14274;412
14221;14401;406
14222;14231;402
14222;14274;440
14222;14278;403
14222;14284;403
14222;14406;406
14222;14423;406
14222;14459;405
14224;14229;434
14224;14231;457
14224;14244;423
14224;14246;428
14224;14248;410
14224;14250;413
14224;14253;401
14224;14254;413
14224;14255;426
14224;14256;422
14224;14257;432
14224;14258;407
14224;14263;405
14224;14264;439
14224;14265;462
14224;14266;402
14224;14267;427
14224;14269;402
14224;14274;420
14224;14275;430
14224;14277;443
14224;14278;433
14224;14279;446
14224;14281;403
14224;14282;410
14224;14284;444
14224;14285;431
14224;14289;418
14224;14400;445
14224;14401;439
14224;14406;425
14224;14407;413
14224;14409;402
14224;14413;405
14224;14421;421
14224;14423;443
14224;14430;446
14224;14431;409
14224;14433;430
14224;14434;417
14224;14435;449
14224;14439;407
14224;14440;454
14224;14443;429
14224;14444;417
14224;14445;440
14224;14448;414
14224;14457;414
14224;14458;451
14224;14460;416
14224;14463;424
14224;14465;408
14224;13032;408
14225;14239;411
14225;14259;407
14225;14276;403
14225;14411;423
14225;14456;401
14226;14227;461
14226;14239;420
14226;14242;437
14226;14243;435
14226;14245;443
14226;14259;453
14226;14273;440
14226;14276;464
14226;14288;423
14226;14403;406
14226;14410;425
14226;14411;450
14226;14415;465
14226;14427;405
14226;14432;415
14226;14437;408
14226;14438;451
14226;14447;422
14226;14449;455
14226;14453;401
14226;14456;456
14226;14461;447
14226;14462;402
14226;14466;416
14227;14239;415
14227;14242;431
14227;14243;414
14227;14245;419
14227;14251;402
14227;14259;449
14227;14273;444
14227;14276;459
14227;14288;406
14227;14410;424
14227;14411;452
14227;14415;421
14227;14427;401
14227;14432;402
14227;14437;405
14227;14438;446
14227;14449;427
14227;14456;440
14227;14461;429
14227;14466;432
14229;14231;438
14229;14244;419
14229;14246;432
14229;14248;408
14229;14250;417
14229;14255;418
14229;14256;403
14229;14257;412
14229;14264;445
14229;14265;448
14229;14266;415
14229;14267;423
14229;14274;434
14229;14275;415
14229;14277;426
14229;14278;420
14229;14279;429
14229;14282;413
14229;14284;421
14229;14285;416
14229;14289;409
14229;14400;429
14229;14401;424
14229;14402;406
14229;14406;410
14229;14412;404
14229;14421;423
14229;14423;429
14229;14430;448
14229;14431;407
14229;14433;413
14229;14434;401
14229;14435;437
14229;14439;408
14229;14440;426
14229;14443;416
14229;14444;422
14229;14445;427
14229;14448;410
14229;14457;401
14229;14458;431
14229;14460;409
14229;14463;411
14229;14465;401
14230;14265;410
14230;14423;402
14230;14430;420
14230;14435;410
14231;14244;421
14231;14246;429
14231;14250;415
14231;14253;410
14231;14254;428
14231;14255;432
14231;14256;419
14231;14257;432
14231;14258;414
14231;14263;404
14231;14264;447
14231;14265;463
14231;14266;405
14231;14267;434
14231;14274;441
14231;14275;436
14231;14277;456
14231;14278;455
14231;14279;456
14231;14280;411
14231;14282;426
14231;14284;452
14231;14285;422
14231;14286;404
14231;14289;427
14231;14400;442
14231;14401;452
14231;14406;435
14231;14407;416
14231;14409;402
14231;14412;409
14231;14413;405
14231;14421;425
14231;14423;456
14231;14430;452
14231;14431;419
14231;14433;436
14231;14434;413
14231;14435;455
14231;14439;416
14231;14440;459
14231;14443;426
14231;14444;416
14231;14445;448
14231;14448;409
14231;14457;423
14231;14458;464
14231;14460;427
14231;14463;441
14231;14465;406
14231;13032;402
14233;14237;401
14233;14249;402
14233;14251;410
14233;14262;401
14233;14424;443
14233;14427;419
14233;14464;444
14234;14251;417
